Attrition_Flag,Customer_Age,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Tenure_Months,Avg_Trans_per_Month,Credit_Utilization,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
0,31,0,3,3,3,1469.0,0,1469.0,0.915,4331,89,0.935,0.0,26,166.57692307692307,2.9482641252552755,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,54,2,3,1,4,5597.0,0,5597.0,0.596,4844,58,0.871,0.0,45,107.64444444444445,0.8654636412363766,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,51,3,3,3,3,8960.0,2222,6738.0,0.382,1853,40,0.333,0.248,36,51.47222222222222,0.20680803571428572,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,52,4,3,2,0,5693.0,0,5693.0,0.928,4003,64,0.684,0.0,42,95.30952380952381,0.7031442121904092,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,43,3,3,1,2,4098.0,1776,2322.0,0.673,3939,84,0.647,0.433,31,127.06451612903226,0.9612005856515373,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,44,3,3,3,4,18358.0,1044,17314.0,0.524,3920,85,0.491,0.057,35,112.0,0.21353088571739842,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,44,0,5,1,3,2337.0,1442,895.0,0.659,3945,65,0.548,0.617,33,119.54545454545455,1.6880616174582799,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,51,3,3,3,3,8989.0,0,8989.0,0.47,2031,53,1.038,0.0,31,65.51612903225806,0.22594281900100122,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,51,2,6,2,3,2124.0,1426,698.0,0.966,3210,52,0.733,0.671,43,74.65116279069767,1.5112994350282485,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,55,3,4,3,2,3968.0,1374,2594.0,0.703,4641,65,0.711,0.346,48,96.6875,1.1696068548387097,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,42,3,6,2,4,2793.0,1661,1132.0,1.117,3247,69,0.865,0.595,37,87.75675675675676,1.162549230218403,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,53,3,4,2,2,13513.0,1495,12018.0,0.505,3503,68,0.511,0.111,33,106.15151515151516,0.2592318508103308,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,43,3,3,3,2,16351.0,1541,14810.0,0.763,3475,82,0.673,0.094,33,105.3030303030303,0.21252522781481256,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,51,1,5,2,4,9619.0,1731,7888.0,0.712,3690,76,0.52,0.18,43,85.81395348837209,0.38361576047406176,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,56,3,5,2,0,19030.0,912,18118.0,0.894,4137,72,0.532,0.048,44,94.02272727272727,0.21739358906988965,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,44,4,4,1,4,2107.0,0,2107.0,0.975,4007,82,0.952,0.0,36,111.30555555555556,1.9017560512577123,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,55,1,6,3,2,2517.0,1257,1260.0,0.834,4528,75,0.786,0.499,42,107.80952380952381,1.7989670242352007,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,41,4,3,2,3,3179.0,1229,1950.0,0.781,4337,82,1.05,0.387,36,120.47222222222223,1.364265492293174,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,48,3,5,1,4,3968.0,935,3033.0,0.649,4128,72,0.674,0.236,36,114.66666666666667,1.0403225806451613,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,45,3,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.471,0.269,35,101.57142857142857,0.7018756169792695,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,65,0,3,4,3,10885.0,1758,9127.0,0.8,2291,39,0.773,0.162,56,40.910714285714285,0.2104731281580156,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,46,3,6,2,3,1438.3,864,574.3,0.766,2299,40,0.481,0.601,26,88.42307692307692,1.5984147952443857,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,52,0,4,2,4,10817.0,1142,9675.0,0.722,3889,60,0.818,0.106,46,84.54347826086956,0.35952667098086344,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,65,0,5,2,3,13666.0,0,13666.0,0.808,3998,70,1.0,0.0,56,71.39285714285714,0.29255085613932386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,49,3,5,1,2,2149.0,1796,353.0,0.628,5228,93,0.661,0.836,37,141.2972972972973,2.432759422987436,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,50,2,3,1,4,7191.0,0,7191.0,0.565,1654,30,0.579,0.0,40,41.35,0.23000973439021,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,52,2,5,2,2,2155.0,1219,936.0,0.805,4295,77,0.791,0.566,45,95.44444444444444,1.9930394431554523,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,42,3,6,3,2,5395.0,1439,3956.0,0.781,3523,79,0.717,0.267,34,103.61764705882354,0.653012048192771,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0,50,1,4,2,1,3222.0,1422,1800.0,0.662,4613,72,0.6,0.441,44,104.8409090909091,1.4317194289261328,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,27,0,4,2,2,2042.0,1567,475.0,0.744,5146,78,0.733,0.767,17,302.70588235294116,2.5200783545543586,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,37,2,2,3,0,1610.0,0,1610.0,0.889,2729,45,0.406,0.0,36,75.80555555555556,1.6950310559006212,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,42,2,3,2,2,3809.0,1165,2644.0,0.634,2306,46,0.643,0.306,31,74.38709677419355,0.6054082436334997,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,43,3,6,1,4,5544.0,1095,4449.0,0.572,3829,55,0.964,0.198,24,159.54166666666666,0.6906565656565656,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0,37,1,6,3,4,2388.0,1708,680.0,0.903,4539,89,0.745,0.715,28,162.10714285714286,1.900753768844221,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,49,4,4,1,4,2473.0,1263,1210.0,0.71,4597,80,0.6,0.511,42,109.45238095238095,1.8588758592802264,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,42,3,3,3,2,13103.0,1809,11294.0,0.724,4323,72,0.5,0.138,32,135.09375,0.32992444478363736,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,48,5,5,1,2,2465.0,1128,1337.0,0.613,4030,86,0.483,0.458,42,95.95238095238095,1.6348884381338742,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,52,2,5,2,2,6081.0,989,5092.0,1.222,4451,70,0.429,0.163,33,134.87878787878788,0.7319519815819766,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,45,2,3,1,3,21815.0,0,21815.0,0.807,3904,72,1.118,0.0,30,130.13333333333333,0.17895943158377264,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,49,1,4,3,2,34516.0,2386,32130.0,0.698,3924,65,0.512,0.069,37,106.05405405405405,0.11368640630432263,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,38,3,1,2,4,3458.0,321,3137.0,0.586,2256,40,0.29,0.093,19,118.73684210526316,0.6524002313475997,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,50,0,5,3,2,8264.0,2057,6207.0,0.821,4240,73,0.587,0.249,39,108.71794871794872,0.5130687318489835,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,65,0,3,4,4,1697.0,377,1320.0,1.048,2799,49,0.485,0.222,50,55.98,1.6493812610489098,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,50,3,3,2,2,3069.0,1881,1188.0,1.111,2909,58,1.522,0.613,36,80.80555555555556,0.9478657543173672,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,46,2,2,3,2,10309.0,0,10309.0,0.451,1760,40,0.6,0.0,38,46.31578947368421,0.17072460956445823,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,43,4,4,3,3,4983.0,1355,3628.0,0.66,1939,30,0.5,0.272,36,53.861111111111114,0.3891230182620911,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,42,4,3,2,3,3103.0,1783,1320.0,0.479,4792,69,0.643,0.575,24,199.66666666666666,1.544311956171447,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,45,3,3,1,1,1663.0,1112,551.0,0.588,2978,61,0.906,0.669,36,82.72222222222223,1.7907396271797955,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,55,0,6,1,1,2695.0,0,2695.0,0.816,4557,94,0.843,0.0,36,126.58333333333333,1.690909090909091,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,50,4,6,3,4,18178.0,0,18178.0,0.744,3445,76,0.767,0.0,41,84.02439024390245,0.1895147981076026,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,50,3,4,2,3,14782.0,1020,13762.0,0.683,3206,54,0.8,0.069,42,76.33333333333333,0.21688540116357732,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,54,3,3,1,3,2488.0,2196,292.0,0.733,4361,75,0.63,0.883,41,106.36585365853658,1.7528135048231512,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0,45,2,4,1,1,1785.0,0,1785.0,0.649,4964,82,0.907,0.0,36,137.88888888888889,2.780952380952381,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,45,4,5,2,4,4701.0,1170,3531.0,0.547,4136,77,0.604,0.249,31,133.41935483870967,0.879812805786003,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,39,2,4,3,0,1438.3,0,1438.3,1.017,4089,73,0.872,0.0,28,146.03571428571428,2.8429395814503233,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,45,3,4,3,2,2826.0,2162,664.0,0.924,2005,32,0.684,0.765,27,74.25925925925925,0.7094833687190375,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,52,0,4,2,1,4597.0,1905,2692.0,0.906,4932,67,0.914,0.414,45,109.6,1.072873613226017,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,33,1,5,3,2,2591.0,2340,251.0,0.608,4730,82,0.708,0.903,21,225.23809523809524,1.8255499807024316,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,40,2,5,2,2,2494.0,1492,1002.0,0.744,3407,61,0.694,0.598,36,94.63888888888889,1.3660785886126705,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,61,1,6,1,1,5039.0,1352,3687.0,0.797,3300,68,0.545,0.268,36,91.66666666666667,0.6548918436197658,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1,48,5,3,3,1,7897.0,157,7740.0,0.699,2270,46,0.394,0.02,39,58.205128205128204,0.28745093073318984,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,50,2,5,3,3,4772.0,1770,3002.0,0.545,4054,72,0.674,0.371,38,106.6842105263158,0.8495389773679799,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,35,0,5,3,1,3436.0,2493,943.0,0.824,5211,90,0.765,0.726,24,217.125,1.5165890570430733,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,50,1,3,1,0,12064.0,1312,10752.0,0.462,4100,67,0.675,0.109,37,110.8108108108108,0.33985411140583555,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,53,3,5,2,3,9065.0,1548,7517.0,0.872,4030,73,0.78,0.171,46,87.6086956521739,0.4445670159955874,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,49,1,6,3,4,34516.0,0,34516.0,0.665,2512,45,0.324,0.0,36,69.77777777777777,0.0727778421601576,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,45,3,3,3,3,10290.0,753,9537.0,0.858,4326,81,0.761,0.073,35,123.6,0.4204081632653061,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,52,2,4,1,3,3433.0,2486,947.0,0.838,4831,78,0.529,0.724,44,109.79545454545455,1.4072240023303233,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,40,3,6,3,2,34516.0,964,33552.0,0.521,2922,71,0.775,0.028,30,97.4,0.08465639123884575,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0,45,4,5,1,2,3240.0,1775,1465.0,0.754,4200,67,0.675,0.548,36,116.66666666666667,1.2962962962962963,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,50,1,4,2,2,1438.3,851,587.3,0.983,4379,64,0.829,0.592,39,112.28205128205128,3.044566502120559,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,51,2,3,1,2,6462.0,2517,3945.0,0.842,4156,77,0.833,0.39,39,106.56410256410257,0.6431445372949551,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,60,1,6,1,3,4408.0,1201,3207.0,0.77,4157,71,0.651,0.272,36,115.47222222222223,0.9430580762250453,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,50,2,1,3,1,1438.3,458,980.3,0.613,1863,42,0.312,0.318,36,51.75,1.2952791489953417,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1,46,4,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0.0,36,42.138888888888886,1.05471737467844,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,50,2,3,2,1,1773.0,0,1773.0,0.228,1764,30,0.111,0.0,39,45.23076923076923,0.9949238578680203,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0,52,3,4,1,2,4555.0,0,4555.0,1.031,3646,66,1.2,0.0,46,79.26086956521739,0.8004390779363337,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,54,4,4,2,3,30666.0,1046,29620.0,0.801,3709,66,0.886,0.034,36,103.02777777777777,0.1209482814843801,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,53,2,4,2,2,1575.0,0,1575.0,1.32,4241,77,0.974,0.0,42,100.97619047619048,2.692698412698413,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,53,1,4,3,3,1891.0,922,969.0,0.812,3822,69,0.533,0.488,38,100.57894736842105,2.021152829190904,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,40,4,4,2,2,16634.0,1946,14688.0,0.926,3455,72,1.0,0.117,24,143.95833333333334,0.20770710592761812,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,50,1,6,1,2,7985.0,0,7985.0,1.032,3873,72,0.674,0.0,43,90.06976744186046,0.4850344395742016,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,45,1,3,1,3,3304.0,1370,1934.0,0.954,3914,70,0.667,0.415,32,122.3125,1.1846246973365617,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,40,3,5,2,2,6247.0,1508,4739.0,1.01,5158,68,0.447,0.241,20,257.9,0.8256763246358252,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,36,3,6,2,4,3645.0,2517,1128.0,0.749,4142,74,0.644,0.691,25,165.68,1.1363511659807957,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,62,0,3,3,3,21329.0,2119,19210.0,0.644,4206,75,1.027,0.099,36,116.83333333333333,0.1971963054995546,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,35,3,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276,36,118.66666666666667,0.5905446502626486,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,47,2,4,2,3,2262.0,0,2262.0,0.806,4113,83,0.627,0.0,35,117.51428571428572,1.8183023872679045,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,40,4,5,3,0,1438.3,860,578.3,0.79,4655,82,0.864,0.598,27,172.40740740740742,3.2364597093791283,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0,45,4,5,2,3,4187.0,2199,1988.0,0.908,4647,81,0.884,0.525,36,129.08333333333334,1.109863864342011,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,48,2,1,2,4,16362.0,2268,14094.0,0.841,2228,37,0.85,0.139,32,69.625,0.13616917247280283,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,59,1,6,2,2,34516.0,0,34516.0,0.711,4333,70,0.628,0.0,53,81.75471698113208,0.12553598331208715,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,44,4,4,2,2,2748.0,878,1870.0,0.633,3383,67,0.558,0.32,28,120.82142857142857,1.2310771470160116,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,38,3,3,2,3,5242.0,470,4772.0,0.805,4306,77,0.604,0.09,32,134.5625,0.8214421976344907,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0,43,5,4,3,0,21585.0,986,20599.0,0.631,3789,70,0.75,0.046,35,108.25714285714285,0.1755385684503127,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,31,0,4,2,2,2488.0,0,2488.0,1.05,4226,73,0.521,0.0,36,117.38888888888889,1.6985530546623795,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,50,3,6,1,3,9966.0,0,9966.0,0.966,4401,60,1.069,0.0,39,112.84615384615384,0.4416014449127032,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,45,2,4,2,4,27804.0,0,27804.0,1.301,2761,57,0.966,0.0,37,74.62162162162163,0.09930225866781758,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,45,5,3,1,3,15626.0,1148,14478.0,1.028,3386,65,0.711,0.073,37,91.51351351351352,0.21669013183156277,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,47,5,3,4,4,18800.0,2517,16283.0,0.482,1575,23,0.211,0.134,37,42.567567567567565,0.08377659574468085,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,49,4,5,1,3,1963.0,1516,447.0,0.872,4150,75,0.744,0.772,36,115.27777777777777,2.1141110545084056,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,43,3,1,3,4,4579.0,1506,3073.0,0.443,1915,44,0.375,0.329,30,63.833333333333336,0.4182135837519109,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,43,1,4,3,3,25824.0,1170,24654.0,0.684,3101,73,0.78,0.045,31,100.03225806451613,0.12008209417596034,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,48,4,3,2,2,3429.0,1268,2161.0,0.703,4422,64,1.783,0.37,40,110.55,1.2895888013998251,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,59,1,3,2,2,15809.0,0,15809.0,0.992,3109,48,0.412,0.0,49,63.44897959183673,0.19666013030552218,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0,47,2,6,1,3,2493.0,831,1662.0,0.581,4274,68,0.581,0.333,32,133.5625,1.714400320898516,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,48,2,4,3,3,6593.0,0,6593.0,0.667,3520,69,0.769,0.0,37,95.13513513513513,0.5338995904747459,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
1,53,3,6,3,2,1625.0,0,1625.0,0.689,2314,43,0.433,0.0,40,57.85,1.424,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,53,2,2,3,2,2121.0,0,2121.0,0.618,1464,32,0.778,0.0,36,40.666666666666664,0.6902404526166902,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,40,2,3,3,3,4757.0,1978,2779.0,0.959,4220,71,0.775,0.416,34,124.11764705882354,0.8871137271389531,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
1,42,3,5,3,4,8668.0,0,8668.0,0.275,1402,38,0.31,0.0,18,77.88888888888889,0.16174434702353485,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,50,2,6,3,4,21869.0,950,20919.0,0.866,4233,71,0.775,0.043,43,98.44186046511628,0.19356166262746352,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,45,4,5,4,2,2480.0,1890,590.0,0.652,4114,66,0.737,0.762,34,121.0,1.6588709677419355,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,49,3,3,4,2,8190.0,1716,6474.0,0.781,3529,84,0.787,0.21,40,88.225,0.4308913308913309,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,55,2,5,2,4,1850.0,942,908.0,0.757,4134,78,0.625,0.509,45,91.86666666666666,2.2345945945945944,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,46,1,5,3,3,2483.0,2049,434.0,0.69,4421,74,0.51,0.825,36,122.80555555555556,1.7805074506645187,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,40,4,6,3,2,2925.0,1447,1478.0,0.563,4455,77,0.604,0.495,30,148.5,1.523076923076923,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
1,49,3,3,4,2,7066.0,0,7066.0,0.479,1695,38,0.31,0.0,29,58.44827586206897,0.23988112086045854,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,48,4,5,1,2,2514.0,2251,263.0,0.852,3942,65,0.625,0.895,40,98.55,1.568019093078759,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,50,0,4,1,3,3640.0,659,2981.0,0.938,3756,70,0.842,0.181,46,81.65217391304348,1.031868131868132,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,50,2,3,2,3,5527.0,1120,4407.0,0.442,2281,37,0.48,0.203,36,63.361111111111114,0.4127012846028587,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,45,2,6,1,3,31625.0,0,31625.0,0.559,4503,77,0.674,0.0,36,125.08333333333333,0.14238735177865613,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,57,2,6,3,4,32409.0,0,32409.0,0.943,4218,66,0.571,0.0,52,81.11538461538461,0.1301490326761085,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,44,2,6,2,2,9827.0,600,9227.0,0.477,2840,63,0.537,0.061,30,94.66666666666667,0.28899969471863235,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,50,1,4,1,3,2623.0,1714,909.0,0.807,5237,76,0.81,0.653,38,137.81578947368422,1.9965688143347313,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,42,2,6,2,3,2993.0,2249,744.0,0.863,4106,81,0.528,0.751,37,110.97297297297297,1.3718676912796526,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,37,2,3,2,2,12944.0,1399,11545.0,0.507,4389,84,0.68,0.108,36,121.91666666666667,0.33907601977750307,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,54,2,5,1,4,6401.0,1471,4930.0,0.655,4465,63,0.703,0.23,34,131.3235294117647,0.6975472582408999,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,43,3,4,1,0,5506.0,2129,3377.0,0.705,4024,62,0.55,0.387,36,111.77777777777777,0.7308390846349437,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,52,1,3,3,1,34516.0,0,34516.0,0.551,1737,38,0.9,0.0,44,39.47727272727273,0.05032448719434465,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,46,4,3,1,1,17673.0,1783,15890.0,1.003,3160,59,1.36,0.101,41,77.07317073170732,0.1788038250438522,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,43,3,5,3,4,2656.0,1166,1490.0,0.586,4171,80,0.818,0.439,34,122.67647058823529,1.5704066265060241,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
0,46,2,3,1,1,6118.0,1092,5026.0,0.757,4434,81,0.62,0.178,37,119.83783783783784,0.7247466492317751,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,45,1,3,1,1,17437.0,2225,15212.0,0.814,3381,51,0.594,0.128,31,109.06451612903226,0.19389803291850663,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,50,1,2,2,3,1461.0,0,1461.0,0.563,2176,40,0.379,0.0,37,58.810810810810814,1.4893908281998631,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,55,4,5,3,2,1965.0,1525,440.0,0.855,4671,69,0.816,0.776,43,108.62790697674419,2.3770992366412216,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,51,3,3,2,4,30899.0,0,30899.0,0.502,1481,20,0.333,0.0,45,32.91111111111111,0.047930353733130523,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0,48,3,3,2,1,8876.0,1132,7744.0,0.844,3779,78,0.814,0.128,36,104.97222222222223,0.42575484452456064,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,44,4,3,1,3,2440.0,1501,939.0,0.744,4382,88,0.66,0.615,38,115.3157894736842,1.7959016393442624,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
0,50,1,5,3,4,1652.0,1318,334.0,0.593,4533,69,0.533,0.798,45,100.73333333333333,2.7439467312348667,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,46,4,3,2,3,15535.0,1302,14233.0,0.461,3718,66,0.61,0.084,37,100.48648648648648,0.2393305439330544,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,52,3,2,4,4,13354.0,0,13354.0,0.018,1097,28,0.077,0.0,46,23.847826086956523,0.08214767110977984,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
